method,risk_budget,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
risk_calibrated_temporal_credit_v5,0.36000,7,576,0.85069,0.02913,0.59375,0.04014,0.58507,0.04027,0.00000,0.00000,0.14931,0.02913,0.00000,0.00000,0.01215,0.00896,0.51042,0.04086,0.51810,0.00629,0.00311,0.00025,0.07712,0.00197,0.68481,0.03310,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,8,576,0.84549,0.02954,0.55556,0.04062,0.60590,0.03994,0.00174,0.00340,0.16493,0.03033,0.00000,0.00000,0.03299,0.01460,0.54514,0.04070,0.51801,0.00622,0.00316,0.00026,0.07771,0.00199,0.65930,0.03381,1.00000,0.00000
risk_calibrated_temporal_credit_v5,0.36000,9,576,0.83160,0.03059,0.58507,0.04027,0.61111,0.03985,0.00174,0.00340,0.15278,0.02941,0.00000,0.00000,0.02778,0.01343,0.51215,0.04086,0.51822,0.00626,0.00305,0.00024,0.07681,0.00198,0.65372,0.03367,1.00000,0.00000
sequence_contrastive_credit,0.18000,0,576,0.00000,0.00000,0.05035,0.01787,0.01910,0.01119,0.00000,0.00000,0.04835,0.01502,0.00000,0.00000,0.00000,0.00000,0.08333,0.02259,0.09065,0.02463,0.00725,0.00201,0.02720,0.00740,-0.03647,0.01038,0.08333,0.02259
sequence_contrastive_credit,0.18000,1,576,0.00000,0.00000,0.03125,0.01422,0.02257,0.01214,0.00000,0.00000,0.04531,0.01485,0.00000,0.00000,0.00000,0.00000,0.07465,0.02148,0.07920,0.02283,0.00598,0.00176,0.02401,0.00693,-0.03315,0.01000,0.07465,0.02148
sequence_contrastive_credit,0.18000,2,576,0.00000,0.00000,0.03472,0.01496,0.03646,0.01532,0.00000,0.00000,0.05321,0.01529,0.00000,0.00000,0.00000,0.00000,0.09722,0.02422,0.10441,0.02607,0.00830,0.00212,0.03183,0.00796,-0.04098,0.01071,0.09722,0.02422
sequence_contrastive_credit,0.18000,3,576,0.00000,0.00000,0.03819,0.01567,0.03646,0.01532,0.00000,0.00000,0.04748,0.01393,0.00000,0.00000,0.00000,0.00000,0.09375,0.02382,0.10206,0.02600,0.00806,0.00211,0.03135,0.00800,-0.03814,0.01015,0.09375,0.02382
sequence_contrastive_credit,0.18000,4,576,0.00000,0.00000,0.03125,0.01422,0.02604,0.01302,0.00000,0.00000,0.05243,0.01573,0.00000,0.00000,0.00000,0.00000,0.08854,0.02322,0.09509,0.02499,0.00747,0.00201,0.02891,0.00761,-0.03898,0.01073,0.08854,0.02322
sequence_contrastive_credit,0.18000,5,576,0.00000,0.00000,0.03819,0.01567,0.01910,0.01119,0.00000,0.00000,0.04748,0.01393,0.00000,0.00000,0.00000,0.00000,0.09375,0.02382,0.10195,0.02599,0.00803,0.00210,0.03034,0.00774,-0.03812,0.01012,0.09375,0.02382
sequence_contrastive_credit,0.18000,6,576,0.00000,0.00000,0.03472,0.01496,0.02257,0.01214,0.00000,0.00000,0.04852,0.01452,0.00000,0.00000,0.00000,0.00000,0.09028,0.02342,0.09705,0.02527,0.00773,0.00205,0.02982,0.00776,-0.03770,0.01023,0.09028,0.02342
sequence_contrastive_credit,0.18000,7,576,0.00000,0.00000,0.02604,0.01302,0.01910,0.01119,0.00000,0.00000,0.03168,0.01061,0.00000,0.00000,0.00000,0.00000,0.07118,0.02102,0.07680,0.02273,0.00625,0.00188,0.02376,0.00703,-0.02702,0.00824,0.07118,0.02102
sequence_contrastive_credit,0.18000,8,576,0.00000,0.00000,0.02083,0.01167,0.03125,0.01422,0.00000,0.00000,0.04444,0.01374,0.00000,0.00000,0.00000,0.00000,0.08507,0.02280,0.09360,0.02518,0.00740,0.00203,0.02807,0.00754,-0.03534,0.00992,0.08507,0.02280
sequence_contrastive_credit,0.18000,9,576,0.00000,0.00000,0.03472,0.01496,0.03819,0.01567,0.00000,0.00000,0.05538,0.01612,0.00000,0.00000,0.00000,0.00000,0.09375,0.02382,0.09906,0.02525,0.00747,0.00195,0.03027,0.00772,-0.04093,0.01095,0.09375,0.02382
sequence_contrastive_credit,0.24000,0,576,0.00000,0.00000,0.06250,0.01979,0.05035,0.01787,0.00000,0.00000,0.06615,0.01707,0.00000,0.00000,0.00000,0.00000,0.11806,0.02637,0.12773,0.02861,0.01046,0.00239,0.03957,0.00887,-0.05059,0.01189,0.11806,0.02637
sequence_contrastive_credit,0.24000,1,576,0.00000,0.00000,0.03646,0.01532,0.03819,0.01567,0.00000,0.00000,0.05451,0.01511,0.00000,0.00000,0.00000,0.00000,0.10417,0.02497,0.11251,0.02706,0.00904,0.00222,0.03398,0.00817,-0.04297,0.01079,0.10417,0.02497
sequence_contrastive_credit,0.24000,2,576,0.00000,0.00000,0.04167,0.01633,0.02083,0.01167,0.00000,0.00000,0.04479,0.01456,0.00000,0.00000,0.00000,0.00000,0.07639,0.02171,0.08268,0.02355,0.00681,0.00197,0.02518,0.00717,-0.03358,0.01003,0.07639,0.02171
sequence_contrastive_credit,0.24000,3,576,0.00000,0.00000,0.03299,0.01460,0.03646,0.01532,0.00000,0.00000,0.06024,0.01635,0.00000,0.00000,0.00000,0.00000,0.10764,0.02533,0.11544,0.02724,0.00910,0.00219,0.03494,0.00826,-0.04590,0.01133,0.10764,0.02533
sequence_contrastive_credit,0.24000,4,576,0.00000,0.00000,0.03819,0.01567,0.01910,0.01119,0.00000,0.00000,0.04740,0.01419,0.00000,0.00000,0.00000,0.00000,0.09028,0.02342,0.09740,0.02535,0.00764,0.00204,0.02922,0.00762,-0.03728,0.01010,0.09028,0.02342
sequence_contrastive_credit,0.24000,5,576,0.00000,0.00000,0.02257,0.01214,0.02257,0.01214,0.00000,0.00000,0.04106,0.01459,0.00000,0.00000,0.00000,0.00000,0.06250,0.01979,0.06818,0.02165,0.00568,0.00184,0.02098,0.00666,-0.02942,0.00973,0.06250,0.01979
sequence_contrastive_credit,0.24000,6,576,0.00000,0.00000,0.03819,0.01567,0.04167,0.01633,0.00000,0.00000,0.06172,0.01732,0.00000,0.00000,0.00000,0.00000,0.09896,0.02441,0.10634,0.02630,0.00843,0.00213,0.03248,0.00803,-0.04490,0.01163,0.09896,0.02441
sequence_contrastive_credit,0.24000,7,576,0.00000,0.00000,0.04167,0.01633,0.02951,0.01383,0.00000,0.00000,0.06545,0.01726,0.00000,0.00000,0.00000,0.00000,0.11285,0.02586,0.12059,0.02767,0.00951,0.00223,0.03712,0.00853,-0.04901,0.01181,0.11285,0.02586
sequence_contrastive_credit,0.24000,8,576,0.00000,0.00000,0.03472,0.01496,0.03472,0.01496,0.00000,0.00000,0.05477,0.01609,0.00000,0.00000,0.00000,0.00000,0.09201,0.02363,0.09911,0.02549,0.00792,0.00208,0.03082,0.00794,-0.04069,0.01096,0.09201,0.02363
sequence_contrastive_credit,0.24000,9,576,0.00000,0.00000,0.02778,0.01343,0.03299,0.01460,0.00000,0.00000,0.05347,0.01626,0.00000,0.00000,0.00000,0.00000,0.08507,0.02280,0.09226,0.02481,0.00718,0.00198,0.02803,0.00754,-0.03890,0.01093,0.08507,0.02280
sequence_contrastive_credit,0.30000,0,576,0.00521,0.00588,0.05208,0.01816,0.04167,0.01633,0.00000,0.00000,0.05625,0.01545,0.00000,0.00000,0.00000,0.00000,0.10764,0.02533,0.11989,0.02767,0.00918,0.00216,0.03614,0.00832,-0.03980,0.01222,0.11285,0.02586
sequence_contrastive_credit,0.30000,1,576,0.00347,0.00481,0.04688,0.01728,0.02257,0.01214,0.00000,0.00000,0.04896,0.01505,0.00000,0.00000,0.00000,0.00000,0.08681,0.02301,0.09433,0.02466,0.00792,0.00211,0.02987,0.00778,-0.03399,0.01078,0.09028,0.02342
sequence_contrastive_credit,0.30000,2,576,0.00174,0.00340,0.03472,0.01496,0.02778,0.01343,0.00000,0.00000,0.03559,0.01225,0.00000,0.00000,0.00174,0.00340,0.07118,0.02102,0.07756,0.02273,0.00604,0.00181,0.02385,0.00698,-0.02813,0.00969,0.07292,0.02125
sequence_contrastive_credit,0.30000,3,576,0.00868,0.00758,0.02951,0.01383,0.01736,0.01068,0.00000,0.00000,0.03828,0.01361,0.00174,0.00340,0.00174,0.00340,0.06597,0.02029,0.07845,0.02255,0.00602,0.00176,0.02453,0.00700,-0.02441,0.01080,0.07639,0.02171
sequence_contrastive_credit,0.30000,4,576,0.00694,0.00679,0.03299,0.01460,0.03646,0.01532,0.00000,0.00000,0.04193,0.01385,0.00174,0.00340,0.00174,0.00340,0.07812,0.02194,0.08652,0.02340,0.00637,0.00177,0.02681,0.00722,-0.02911,0.01173,0.08507,0.02280
sequence_contrastive_credit,0.30000,5,576,0.00694,0.00679,0.04861,0.01758,0.04688,0.01728,0.00000,0.00000,0.04688,0.01389,0.00000,0.00000,0.00347,0.00481,0.09375,0.02382,0.10616,0.02598,0.00817,0.00204,0.03328,0.00810,-0.03387,0.01120,0.10243,0.02478
sequence_contrastive_credit,0.30000,6,576,0.00521,0.00588,0.04340,0.01666,0.03125,0.01422,0.00000,0.00000,0.04792,0.01448,0.00000,0.00000,0.00174,0.00340,0.08854,0.02322,0.09732,0.02492,0.00770,0.00201,0.03034,0.00775,-0.03340,0.01129,0.09375,0.02382
sequence_contrastive_credit,0.30000,7,576,0.01215,0.00896,0.04861,0.01758,0.03299,0.01460,0.00521,0.00588,0.05894,0.01652,0.00000,0.00000,0.00174,0.00340,0.10417,0.02497,0.11987,0.02761,0.00965,0.00227,0.03710,0.00847,-0.03762,0.01306,0.11458,0.02603
sequence_contrastive_credit,0.30000,8,576,0.00694,0.00679,0.02951,0.01383,0.03125,0.01422,0.00000,0.00000,0.04905,0.01481,0.00000,0.00000,0.00000,0.00000,0.09028,0.02342,0.10154,0.02575,0.00824,0.00213,0.03096,0.00781,-0.03180,0.01210,0.09549,0.02402
sequence_contrastive_credit,0.30000,9,576,0.00521,0.00588,0.02431,0.01259,0.04167,0.01633,0.00174,0.00340,0.04384,0.01370,0.00000,0.00000,0.00000,0.00000,0.08333,0.02259,0.09403,0.02458,0.00723,0.00193,0.02931,0.00764,-0.03083,0.01029,0.09028,0.02342
sequence_contrastive_credit,0.36000,0,576,0.14236,0.02856,0.11458,0.02603,0.09028,0.02342,0.01910,0.01119,0.10755,0.02442,0.03125,0.01422,0.05208,0.01816,0.14583,0.02885,0.24901,0.03063,0.02186,0.00271,0.09730,0.01175,-0.02434,0.02994,0.31597,0.03800
sequence_contrastive_credit,0.36000,1,576,0.14583,0.02885,0.11285,0.02586,0.11285,0.02586,0.02431,0.01259,0.12005,0.02509,0.01910,0.01119,0.04340,0.01666,0.15625,0.02968,0.27681,0.03242,0.02407,0.00284,0.10585,0.01211,-0.01481,0.02831,0.34028,0.03873
sequence_contrastive_credit,0.36000,2,576,0.16667,0.03046,0.13368,0.02782,0.11979,0.02654,0.03299,0.01460,0.11033,0.02385,0.02431,0.01259,0.03646,0.01532,0.14583,0.02885,0.27140,0.03205,0.02374,0.00283,0.10505,0.01211,0.00545,0.03006,0.33681,0.03863
sequence_contrastive_credit,0.36000,3,576,0.15625,0.02968,0.13715,0.02812,0.09722,0.02422,0.04167,0.01633,0.13316,0.02670,0.02257,0.01214,0.02604,0.01302,0.18403,0.03167,0.27564,0.03212,0.02390,0.00280,0.10570,0.01205,-0.01111,0.03047,0.34201,0.03878
sequence_contrastive_credit,0.36000,4,576,0.16319,0.03021,0.12153,0.02671,0.09201,0.02363,0.03472,0.01496,0.10200,0.02337,0.01042,0.00830,0.03993,0.01600,0.15625,0.02968,0.26340,0.03153,0.02300,0.00277,0.10139,0.01186,0.01920,0.03001,0.32986,0.03843
sequence_contrastive_credit,0.36000,5,576,0.17361,0.03096,0.11979,0.02654,0.09549,0.02402,0.02951,0.01383,0.09323,0.02251,0.01562,0.01014,0.06076,0.01953,0.14931,0.02913,0.26202,0.03132,0.02294,0.00277,0.10156,0.01189,0.01738,0.03122,0.32986,0.03843
sequence_contrastive_credit,0.36000,6,576,0.15278,0.02941,0.12500,0.02703,0.09896,0.02441,0.01910,0.01119,0.11701,0.02504,0.01736,0.01068,0.02778,0.01343,0.14757,0.02899,0.26618,0.03127,0.02332,0.00276,0.10451,0.01203,0.00931,0.02907,0.33681,0.03863
sequence_contrastive_credit,0.36000,7,576,0.16319,0.03021,0.14236,0.02856,0.11285,0.02586,0.02778,0.01343,0.10556,0.02360,0.01042,0.00830,0.03125,0.01422,0.16146,0.03008,0.26294,0.03197,0.02279,0.00278,0.10046,0.01190,0.02658,0.02887,0.32465,0.03827
sequence_contrastive_credit,0.36000,8,576,0.16319,0.03021,0.11806,0.02637,0.10590,0.02515,0.02778,0.01343,0.11554,0.02546,0.01389,0.00957,0.04514,0.01697,0.14757,0.02899,0.23665,0.02971,0.02061,0.00260,0.09335,0.01156,0.01459,0.02889,0.30556,0.03765
sequence_contrastive_credit,0.36000,9,576,0.14931,0.02913,0.12500,0.02703,0.09722,0.02422,0.03125,0.01422,0.11832,0.02491,0.02257,0.01214,0.04340,0.01666,0.14931,0.02913,0.27531,0.03226,0.02396,0.00282,0.10596,0.01211,-0.01751,0.02871,0.34028,0.03873
temporal_difference_world_model,0.18000,0,576,0.00000,0.00000,0.05556,0.01872,0.08333,0.02259,0.00000,0.00000,0.08828,0.01872,0.00000,0.00000,0.00000,0.00000,0.16840,0.03059,0.16152,0.02944,0.01097,0.00209,0.04209,0.00768,-0.06666,0.01279,0.16840,0.03059
temporal_difference_world_model,0.18000,1,576,0.00000,0.00000,0.06944,0.02078,0.09896,0.02441,0.00000,0.00000,0.09835,0.01960,0.00000,0.00000,0.00000,0.00000,0.18750,0.03190,0.17997,0.03072,0.01231,0.00219,0.04753,0.00813,-0.07427,0.01334,0.18750,0.03190
temporal_difference_world_model,0.18000,2,576,0.00000,0.00000,0.05035,0.01787,0.07118,0.02102,0.00000,0.00000,0.06493,0.01539,0.00000,0.00000,0.00000,0.00000,0.13715,0.02812,0.13500,0.02781,0.00919,0.00197,0.03434,0.00707,-0.05194,0.01117,0.13715,0.02812
temporal_difference_world_model,0.18000,3,576,0.00000,0.00000,0.05556,0.01872,0.06944,0.02078,0.00000,0.00000,0.07092,0.01748,0.00000,0.00000,0.00000,0.00000,0.12847,0.02735,0.12473,0.02664,0.00849,0.00188,0.03243,0.00693,-0.05261,0.01181,0.12847,0.02735
temporal_difference_world_model,0.18000,4,576,0.00000,0.00000,0.06597,0.02029,0.07465,0.02148,0.00000,0.00000,0.07700,0.01772,0.00000,0.00000,0.00000,0.00000,0.14583,0.02885,0.14105,0.02802,0.00977,0.00201,0.03692,0.00733,-0.05817,0.01215,0.14583,0.02885
temporal_difference_world_model,0.18000,5,576,0.00000,0.00000,0.05382,0.01845,0.06250,0.01979,0.00000,0.00000,0.06901,0.01605,0.00000,0.00000,0.00000,0.00000,0.14236,0.02856,0.13770,0.02772,0.00856,0.00181,0.03504,0.00706,-0.05412,0.01142,0.14236,0.02856
temporal_difference_world_model,0.18000,6,576,0.00000,0.00000,0.06424,0.02004,0.08681,0.02301,0.00000,0.00000,0.08811,0.01911,0.00000,0.00000,0.00000,0.00000,0.16146,0.03008,0.15733,0.02943,0.01082,0.00211,0.04147,0.00776,-0.06579,0.01296,0.16146,0.03008
temporal_difference_world_model,0.18000,7,576,0.00000,0.00000,0.04167,0.01633,0.05729,0.01900,0.00000,0.00000,0.07726,0.01856,0.00000,0.00000,0.00000,0.00000,0.13368,0.02782,0.13110,0.02740,0.00929,0.00200,0.03400,0.00711,-0.05644,0.01239,0.13368,0.02782
temporal_difference_world_model,0.18000,8,576,0.00000,0.00000,0.04688,0.01728,0.05729,0.01900,0.00000,0.00000,0.07474,0.01867,0.00000,0.00000,0.00000,0.00000,0.12326,0.02687,0.11999,0.02623,0.00795,0.00181,0.03107,0.00680,-0.05332,0.01224,0.12326,0.02687
temporal_difference_world_model,0.18000,9,576,0.00000,0.00000,0.05208,0.01816,0.04688,0.01728,0.00000,0.00000,0.07352,0.01863,0.00000,0.00000,0.00000,0.00000,0.11979,0.02654,0.11617,0.02584,0.00797,0.00184,0.03063,0.00682,-0.05214,0.01217,0.11979,0.02654
temporal_difference_world_model,0.24000,0,576,0.04688,0.01728,0.09549,0.02402,0.09375,0.02382,0.00347,0.00481,0.08811,0.01911,0.00868,0.00758,0.00694,0.00679,0.17882,0.03132,0.18972,0.02958,0.01281,0.00210,0.05563,0.00843,-0.04090,0.01960,0.22743,0.03426
temporal_difference_world_model,0.24000,1,576,0.05729,0.01900,0.10938,0.02551,0.10417,0.02497,0.00347,0.00481,0.08620,0.01925,0.00521,0.00588,0.00694,0.00679,0.17014,0.03071,0.18716,0.02920,0.01238,0.00201,0.05500,0.00835,-0.02541,0.02009,0.22743,0.03426
temporal_difference_world_model,0.24000,2,576,0.07465,0.02148,0.09028,0.02342,0.10764,0.02533,0.00694,0.00679,0.09158,0.01960,0.00347,0.00481,0.01215,0.00896,0.18403,0.03167,0.20011,0.02962,0.01315,0.00202,0.05909,0.00850,-0.01576,0.01984,0.24653,0.03523
temporal_difference_world_model,0.24000,3,576,0.05556,0.01872,0.09549,0.02402,0.09722,0.02422,0.00868,0.00758,0.08698,0.01888,0.00694,0.00679,0.00521,0.00588,0.17188,0.03084,0.19048,0.02921,0.01271,0.00203,0.05650,0.00844,-0.03146,0.02231,0.23264,0.03454
temporal_difference_world_model,0.24000,4,576,0.05382,0.01845,0.10243,0.02478,0.10069,0.02460,0.01042,0.00830,0.06884,0.01651,0.00174,0.00340,0.00521,0.00588,0.16493,0.03033,0.17227,0.02833,0.01166,0.00200,0.05115,0.00816,-0.01730,0.01942,0.21007,0.03330
temporal_difference_world_model,0.24000,5,576,0.07465,0.02148,0.09375,0.02382,0.10590,0.02515,0.00521,0.00588,0.08238,0.01952,0.01042,0.00830,0.01389,0.00957,0.15278,0.02941,0.17057,0.02789,0.01135,0.00194,0.05164,0.00821,-0.01431,0.02072,0.21181,0.03340
temporal_difference_world_model,0.24000,6,576,0.06771,0.02054,0.09375,0.02382,0.11632,0.02621,0.00347,0.00481,0.10122,0.02132,0.00347,0.00481,0.01215,0.00896,0.18924,0.03202,0.19689,0.02984,0.01330,0.00211,0.05786,0.00853,-0.02443,0.02199,0.23785,0.03480
temporal_difference_world_model,0.24000,7,576,0.05729,0.01900,0.09375,0.02382,0.11111,0.02569,0.00521,0.00588,0.09896,0.02091,0.00347,0.00481,0.00521,0.00588,0.17708,0.03120,0.19568,0.02976,0.01285,0.00204,0.05752,0.00851,-0.03017,0.02093,0.23611,0.03471
temporal_difference_world_model,0.24000,8,576,0.05903,0.01926,0.08507,0.02280,0.09722,0.02422,0.01562,0.01014,0.09653,0.02085,0.00174,0.00340,0.00521,0.00588,0.16146,0.03008,0.18837,0.02936,0.01282,0.00209,0.05497,0.00835,-0.02918,0.02066,0.22743,0.03426
temporal_difference_world_model,0.24000,9,576,0.07292,0.02125,0.08333,0.02259,0.09896,0.02441,0.01042,0.00830,0.08542,0.01961,0.00521,0.00588,0.01389,0.00957,0.17535,0.03108,0.17833,0.02852,0.01164,0.00194,0.05260,0.00818,-0.01548,0.01935,0.21875,0.03379
temporal_difference_world_model,0.30000,0,576,0.36458,0.03934,0.25000,0.03539,0.30903,0.03777,0.05035,0.01787,0.16215,0.02906,0.03472,0.01496,0.06771,0.02054,0.28472,0.03689,0.42370,0.02806,0.03496,0.00243,0.15382,0.00980,0.11090,0.04169,0.62674,0.03953
temporal_difference_world_model,0.30000,1,576,0.32639,0.03833,0.25868,0.03579,0.25868,0.03579,0.03299,0.01460,0.16684,0.02933,0.02778,0.01343,0.05556,0.01872,0.27257,0.03640,0.40113,0.02831,0.03281,0.00242,0.14582,0.00994,0.09858,0.04007,0.59375,0.04014
temporal_difference_world_model,0.30000,2,576,0.34549,0.03887,0.25694,0.03572,0.26562,0.03610,0.04167,0.01633,0.16684,0.02933,0.02431,0.01259,0.05556,0.01872,0.26736,0.03618,0.39575,0.02810,0.03251,0.00241,0.14494,0.00996,0.11828,0.03897,0.59028,0.04020
temporal_difference_world_model,0.30000,3,576,0.37674,0.03961,0.26910,0.03625,0.23611,0.03471,0.03646,0.01532,0.19071,0.03081,0.03125,0.01422,0.05382,0.01845,0.28472,0.03689,0.43188,0.02845,0.03557,0.00245,0.15483,0.00977,0.12871,0.04296,0.63194,0.03942
temporal_difference_world_model,0.30000,4,576,0.36979,0.03946,0.25868,0.03579,0.27778,0.03661,0.06250,0.01979,0.16970,0.02959,0.02083,0.01167,0.05208,0.01816,0.26215,0.03595,0.41211,0.02808,0.03405,0.00242,0.15102,0.00991,0.13423,0.03982,0.61285,0.03981
temporal_difference_world_model,0.30000,5,576,0.37326,0.03953,0.26736,0.03618,0.28993,0.03709,0.05035,0.01787,0.17101,0.02946,0.02431,0.01259,0.04861,0.01758,0.28819,0.03702,0.41745,0.02893,0.03403,0.00246,0.14869,0.00986,0.14055,0.04187,0.60764,0.03991
temporal_difference_world_model,0.30000,6,576,0.35069,0.03900,0.26562,0.03610,0.26910,0.03625,0.04861,0.01758,0.15417,0.02824,0.02431,0.01259,0.07639,0.02171,0.26562,0.03610,0.40118,0.02809,0.03302,0.00242,0.14678,0.00994,0.11153,0.04008,0.59722,0.04009
temporal_difference_world_model,0.30000,7,576,0.36111,0.03926,0.24826,0.03531,0.27257,0.03640,0.03819,0.01567,0.16988,0.02933,0.02778,0.01343,0.05382,0.01845,0.30556,0.03765,0.42640,0.02831,0.03511,0.00244,0.15408,0.00982,0.12582,0.04031,0.62674,0.03953
temporal_difference_world_model,0.30000,8,576,0.36979,0.03946,0.28299,0.03682,0.25694,0.03572,0.05556,0.01872,0.15773,0.02839,0.02778,0.01343,0.05903,0.01926,0.27083,0.03632,0.42129,0.02786,0.03459,0.00240,0.15407,0.00986,0.12893,0.04067,0.62500,0.03957
temporal_difference_world_model,0.30000,9,576,0.35764,0.03918,0.24479,0.03514,0.26215,0.03595,0.04167,0.01633,0.14939,0.02808,0.02431,0.01259,0.04688,0.01728,0.26736,0.03618,0.40410,0.02812,0.03318,0.00240,0.14708,0.00989,0.14157,0.03930,0.60069,0.04003
temporal_difference_world_model,0.36000,0,576,0.61285,0.03981,0.35243,0.03905,0.42708,0.04043,0.09722,0.02422,0.21892,0.03356,0.05382,0.01845,0.13194,0.02766,0.38542,0.03978,0.60955,0.01565,0.05798,0.00194,0.23369,0.00577,0.21536,0.05008,0.92361,0.02171
temporal_difference_world_model,0.36000,1,576,0.64410,0.03913,0.36806,0.03942,0.44444,0.04062,0.07465,0.02148,0.26007,0.03556,0.03819,0.01567,0.10243,0.02478,0.37847,0.03964,0.61570,0.01594,0.05811,0.00192,0.23499,0.00568,0.27459,0.04755,0.92708,0.02125
temporal_difference_world_model,0.36000,2,576,0.60417,0.03997,0.37153,0.03950,0.41840,0.04032,0.07986,0.02216,0.25243,0.03536,0.04514,0.01697,0.08681,0.02301,0.36458,0.03934,0.60469,0.01614,0.05745,0.00197,0.23153,0.00596,0.23941,0.04835,0.91667,0.02259
temporal_difference_world_model,0.36000,3,576,0.61285,0.03981,0.41493,0.04027,0.44965,0.04066,0.08681,0.02301,0.22292,0.03386,0.03819,0.01567,0.13021,0.02751,0.35243,0.03905,0.61118,0.01560,0.05798,0.00192,0.23335,0.00572,0.23665,0.04985,0.92535,0.02148
temporal_difference_world_model,0.36000,4,576,0.61285,0.03981,0.39410,0.03994,0.41667,0.04030,0.07639,0.02171,0.21597,0.03348,0.04514,0.01697,0.13194,0.02766,0.37847,0.03964,0.60887,0.01584,0.05781,0.00194,0.23247,0.00581,0.23630,0.05012,0.92188,0.02194
temporal_difference_world_model,0.36000,5,576,0.58681,0.04025,0.38021,0.03968,0.43229,0.04049,0.07986,0.02216,0.24497,0.03493,0.04167,0.01633,0.11632,0.02621,0.36458,0.03934,0.61500,0.01597,0.05802,0.00193,0.23431,0.00575,0.20886,0.04879,0.92535,0.02148
temporal_difference_world_model,0.36000,6,576,0.60069,0.04003,0.39062,0.03988,0.45312,0.04069,0.09375,0.02382,0.26398,0.03592,0.04340,0.01666,0.11979,0.02654,0.34375,0.03882,0.61227,0.01572,0.05818,0.00192,0.23303,0.00569,0.20446,0.04876,0.92535,0.02148
temporal_difference_world_model,0.36000,7,576,0.61979,0.03968,0.38021,0.03968,0.41493,0.04027,0.09375,0.02382,0.26519,0.03590,0.05208,0.01816,0.12500,0.02703,0.36458,0.03934,0.60966,0.01557,0.05783,0.00191,0.23230,0.00573,0.21075,0.04876,0.92361,0.02171
temporal_difference_world_model,0.36000,8,576,0.64757,0.03905,0.38889,0.03985,0.37674,0.03961,0.07465,0.02148,0.23620,0.03460,0.03993,0.01600,0.10938,0.02551,0.35938,0.03922,0.60806,0.01565,0.05755,0.00192,0.23348,0.00585,0.28323,0.04710,0.92188,0.02194
temporal_difference_world_model,0.36000,9,576,0.63542,0.03934,0.41319,0.04025,0.41493,0.04027,0.09028,0.02342,0.23394,0.03441,0.04514,0.01697,0.13368,0.02782,0.38715,0.03981,0.61508,0.01557,0.05834,0.00190,0.23413,0.00560,0.24242,0.04858,0.92882,0.02102
transformer_attention_attribution,0.18000,0,576,0.00000,0.00000,0.01736,0.01068,0.01042,0.00830,0.00000,0.00000,0.02413,0.01097,0.00000,0.00000,0.00000,0.00000,0.03993,0.01600,0.04650,0.01870,0.00426,0.00174,0.01527,0.00614,-0.01838,0.00769,0.03993,0.01600
transformer_attention_attribution,0.18000,1,576,0.00000,0.00000,0.01042,0.00830,0.00521,0.00588,0.00000,0.00000,0.02300,0.01052,0.00000,0.00000,0.00000,0.00000,0.03993,0.01600,0.04531,0.01819,0.00430,0.00175,0.01551,0.00624,-0.01771,0.00740,0.03993,0.01600
transformer_attention_attribution,0.18000,2,576,0.00000,0.00000,0.01389,0.00957,0.00868,0.00758,0.00000,0.00000,0.02083,0.00914,0.00000,0.00000,0.00000,0.00000,0.04340,0.01666,0.04949,0.01902,0.00460,0.00179,0.01679,0.00647,-0.01754,0.00700,0.04340,0.01666
transformer_attention_attribution,0.18000,3,576,0.00000,0.00000,0.00868,0.00758,0.01736,0.01068,0.00000,0.00000,0.02752,0.01224,0.00000,0.00000,0.00000,0.00000,0.03993,0.01600,0.04429,0.01778,0.00433,0.00177,0.01529,0.00616,-0.01945,0.00811,0.03993,0.01600
transformer_attention_attribution,0.18000,4,576,0.00000,0.00000,0.02083,0.01167,0.01910,0.01119,0.00000,0.00000,0.03064,0.01218,0.00000,0.00000,0.00000,0.00000,0.05208,0.01816,0.05932,0.02073,0.00553,0.00196,0.02011,0.00704,-0.02340,0.00854,0.05208,0.01816
transformer_attention_attribution,0.18000,5,576,0.00000,0.00000,0.01389,0.00957,0.01389,0.00957,0.00000,0.00000,0.02700,0.01188,0.00000,0.00000,0.00000,0.00000,0.04167,0.01633,0.04759,0.01870,0.00431,0.00171,0.01612,0.00633,-0.01978,0.00807,0.04167,0.01633
transformer_attention_attribution,0.18000,6,576,0.00000,0.00000,0.01736,0.01068,0.01215,0.00896,0.00000,0.00000,0.03003,0.01213,0.00000,0.00000,0.00000,0.00000,0.05035,0.01787,0.05781,0.02058,0.00557,0.00201,0.01949,0.00694,-0.02289,0.00850,0.05035,0.01787
transformer_attention_attribution,0.18000,7,576,0.00000,0.00000,0.00868,0.00758,0.01562,0.01014,0.00000,0.00000,0.01658,0.00864,0.00000,0.00000,0.00000,0.00000,0.03125,0.01422,0.03643,0.01663,0.00348,0.00161,0.01203,0.00549,-0.01343,0.00638,0.03125,0.01422
